,MSFT,AMZN,SNOW,BABA,MU,BNGO,FSLY,BIDU,NNDM,FSLR,CRM,SUMO,XPEV,FROG,SPLK,U,1810.HK,NVDA,TSLA,CSCO,AAPL,GOOG,TWLO,SPOT,MDB,DASH,NIO,QCOM,AMD,Date,MSFT_initial_total,MSFT_current_total,MSFT_profit_nominal,MSFT_profit_rate,AMZN_initial_total,AMZN_current_total,AMZN_profit_nominal,AMZN_profit_rate,SNOW_initial_total,SNOW_current_total,SNOW_profit_nominal,SNOW_profit_rate,BABA_initial_total,BABA_current_total,BABA_profit_nominal,BABA_profit_rate,MU_initial_total,MU_current_total,MU_profit_nominal,MU_profit_rate,BNGO_initial_total,BNGO_current_total,BNGO_profit_nominal,BNGO_profit_rate,FSLY_initial_total,FSLY_current_total,FSLY_profit_nominal,FSLY_profit_rate,BIDU_initial_total,BIDU_current_total,BIDU_profit_nominal,BIDU_profit_rate,NNDM_initial_total,NNDM_current_total,NNDM_profit_nominal,NNDM_profit_rate,FSLR_initial_total,FSLR_current_total,FSLR_profit_nominal,FSLR_profit_rate,CRM_initial_total,CRM_current_total,CRM_profit_nominal,CRM_profit_rate,SUMO_initial_total,SUMO_current_total,SUMO_profit_nominal,SUMO_profit_rate,XPEV_initial_total,XPEV_current_total,XPEV_profit_nominal,XPEV_profit_rate,FROG_initial_total,FROG_current_total,FROG_profit_nominal,FROG_profit_rate,SPLK_initial_total,SPLK_current_total,SPLK_profit_nominal,SPLK_profit_rate,U_initial_total,U_current_total,U_profit_nominal,U_profit_rate,1810.HK_initial_total,1810.HK_current_total,1810.HK_profit_nominal,1810.HK_profit_rate,NVDA_initial_total,NVDA_current_total,NVDA_profit_nominal,NVDA_profit_rate,TSLA_initial_total,TSLA_current_total,TSLA_profit_nominal,TSLA_profit_rate,CSCO_initial_total,CSCO_current_total,CSCO_profit_nominal,CSCO_profit_rate,AAPL_initial_total,AAPL_current_total,AAPL_profit_nominal,AAPL_profit_rate,GOOG_initial_total,GOOG_current_total,GOOG_profit_nominal,GOOG_profit_rate,TWLO_initial_total,TWLO_current_total,TWLO_profit_nominal,TWLO_profit_rate,SPOT_initial_total,SPOT_current_total,SPOT_profit_nominal,SPOT_profit_rate,MDB_initial_total,MDB_current_total,MDB_profit_nominal,MDB_profit_rate,DASH_initial_total,DASH_current_total,DASH_profit_nominal,DASH_profit_rate,NIO_initial_total,NIO_current_total,NIO_profit_nominal,NIO_profit_rate,QCOM_initial_total,QCOM_current_total,QCOM_profit_nominal,QCOM_profit_rate,AMD_initial_total,AMD_current_total,AMD_profit_nominal,AMD_profit_rate,initial_value_for_date,current_value_for_date,profit_nominal_for_date,profit_rate_for_date
150,265.0199890136719,3401.4599609375,247.08999633789062,228.5,82.02999877929688,7.519999980926514,60.63999938964844,202.63999938964844,8.770000457763672,87.87000274658203,241.8699951171875,21.479999542236328,42.15999984741211,49.709999084472656,141.24000549316406,110.1500015258789,27.799999237060547,190.30999755859375,671.8699951171875,53.060001373291016,133.11000061035156,2539.89990234375,383.69000244140625,266.3800048828125,379.2300109863281,176.72000122070312,45.06999969482422,137.64999389648438,85.62000274658203,2021-06-25,1054.95,1325.0999450683594,270.14994506835933,25.607843506171793,3250.0,3401.4599609375,151.4599609375,4.660306490384615,911.41,1026.1647547912596,114.75475479125964,12.590903631873651,1375.0,1142.5,-232.5,-16.90909090909091,,,,,,,,,300.0,280.1567971801758,-19.843202819824228,-6.614400939941409,277.84,263.43199920654297,-14.408000793457006,-5.185718684659159,655.45,705.8973368453981,50.44733684539801,7.696595750308644,200.0,234.612907333374,34.61290733337401,17.306453666687005,190.0,189.8679461669922,-0.13205383300780227,-0.06950201737252751,297.73,278.81039405822753,-18.919605941772488,-6.35461859462348,,,,,151.6,161.06039703369143,9.460397033691436,6.2403674364719235,150.0,151.12680587768557,1.1268058776855696,0.7512039184570464,310.53,335.95750465393064,25.42750465393067,8.188421297114827,100.24,107.33579705429078,7.0957970542907844,7.078807915294079,200.0,287.36809631347654,87.36809631347654,43.68404815673827,250.0,276.2057549926758,26.205754992675793,10.482301997070318,149.87,173.50620449066162,23.636204490661612,15.771137980023761,72.0,70.54830032348633,-1.4516996765136696,-2.01624955071343,71.8,97.78614624023437,25.986146240234376,36.19240423430971,2128.0,2063.369726129151,-64.63027387084912,-3.0371369300211053,59.91,52.21048095703125,-7.6995190429687455,-12.851809452459934,55.0,53.092201538085945,-1.907798461914055,-3.468724476207373,52.7,51.248800354003905,-1.4511996459960983,-2.753699518019162,50.0,41.46439971923828,-8.53560028076172,-17.07120056152344,150.0,151.4149932861328,1.4149932861328125,0.943328857421875,50.0,48.80340156555175,-1.1965984344482479,-2.3931968688964957,12514.03,12970.501052117157,456.47105211715734,3.6476742673395894
151,268.7200012207031,3443.889892578125,247.6699981689453,228.58999633789062,83.37999725341797,7.730000019073486,61.08000183105469,205.17999267578125,8.859999656677246,92.70999908447266,244.57000732421875,20.68000030517578,45.310001373291016,49.72999954223633,144.19000244140625,110.48999786376953,27.700000762939453,199.85000610351562,688.719970703125,52.959999084472656,134.77999877929688,2536.389892578125,394.1199951171875,271.55999755859375,389.2300109863281,175.60000610351562,49.400001525878906,139.72000122070312,87.08000183105469,2021-06-28,1054.95,1343.6000061035156,288.6500061035156,27.36148690492588,3250.0,3443.889892578125,193.889892578125,5.965842848557692,911.41,1028.5735023956297,117.16350239562973,12.855191669570198,1375.0,1142.9499816894531,-232.05001831054688,-16.876364968039773,,,,,,,,,300.0,282.18960845947265,-17.81039154052735,-5.936797180175783,277.84,266.73399047851564,-11.106009521484339,-3.9972680396934708,655.45,713.1413723659516,57.691372365951565,8.801796073835009,200.0,247.535697555542,47.53569755554199,23.767848777770993,190.0,191.98745574951172,1.9874557495117244,1.046029341848276,297.73,268.4264039611817,-29.30359603881834,-9.842339045046968,,,,,151.6,161.1251985168457,9.525198516845705,6.283112478130413,150.0,154.2833026123047,4.283302612304709,2.855535074869806,310.53,336.99449348449707,26.464493484497098,8.522362890702057,100.24,106.94970294570923,6.709702945709239,6.69363821399565,200.0,301.7735092163086,101.77350921630858,50.88675460815429,250.0,283.1327799560547,33.13277995605472,13.253111982421888,149.87,173.1791970062256,23.309197006225588,15.552943888854063,72.0,71.43339935302734,-0.5666006469726597,-0.7869453430175829,71.8,97.65101086425781,25.851010864257816,36.00419340425879,2128.0,2119.4590977416997,-8.54090225830032,-0.40135818882990226,59.91,53.22575952148438,-6.684240478515619,-11.157136502279451,55.0,54.49220153808594,-0.5077984619140565,-0.92326993075283,52.7,50.92400177001953,-1.7759982299804733,-3.3700156166612394,50.0,45.4480014038086,-4.551998596191403,-9.103997192382806,150.0,153.69200134277344,3.6920013427734375,2.461334228515625,50.0,49.635601043701165,-0.36439895629883523,-0.7287979125976705,12514.03,13142.427169653702,628.3971696537022,5.021541179409838
152,271.3999938964844,3448.139892578125,245.8000030517578,229.44000244140625,82.93000030517578,7.539999961853027,60.41999816894531,207.6699981689453,8.520000457763672,92.66999816894531,245.80999755859375,20.530000686645508,44.31999969482422,48.220001220703125,143.8800048828125,110.8499984741211,27.450000762939453,200.2675018310547,680.760009765625,52.90999984741211,136.3300018310547,2520.3701171875,400.17999267578125,272.8599853515625,383.7099914550781,183.91000366210938,50.34000015258789,142.6199951171875,89.5199966430664,2021-06-29,1054.95,1356.9999694824219,302.04996948242183,28.63168581282732,3250.0,3448.139892578125,198.139892578125,6.096612079326923,911.41,1020.8074126739501,109.39741267395016,12.003095497520345,1375.0,1147.2000122070312,-227.79998779296875,-16.567271839488637,,,,,,,,,300.0,279.14039154052733,-20.859608459472668,-6.953202819824222,277.84,269.9709976196289,-7.869002380371057,-2.8322064426904183,655.45,685.774836845398,30.324836845397954,4.626567525424968,200.0,247.428895111084,47.42889511108399,23.71444755554199,190.0,192.9608480834961,2.960848083496103,1.5583410965768962,297.73,266.4794089126587,-31.25059108734132,-10.4962855900787,,,,,151.6,156.23280395507814,4.6328039550781455,3.055939284352339,150.0,153.95160522460938,3.9516052246093807,2.6344034830729206,310.53,338.0924953460693,27.56249534606934,8.875952515399266,100.24,105.98445294570924,5.7444529457092415,5.73069926746732,200.0,302.40392776489256,102.40392776489256,51.20196388244628,250.0,279.8604400146485,29.860440014648475,11.94417600585939,149.87,173.0156995010376,23.145699501037598,15.443851004895974,72.0,72.25490097045899,0.25490097045899063,0.354029125637487,71.8,97.03424951171876,25.234249511718758,35.145194306014986,2128.0,2152.0479466125494,24.047946612549367,1.1300726791611544,59.91,53.480557128906256,-6.429442871093741,-10.731835872298015,55.0,53.719398803710945,-1.280601196289055,-2.3283658114346455,52.7,53.33390106201171,0.6339010620117094,1.2028483150127312,50.0,46.31280014038086,-3.6871998596191418,-7.3743997192382835,150.0,156.88199462890626,6.881994628906256,4.587996419270837,50.0,51.02639808654785,1.0263980865478501,2.0527961730957003,12514.03,13160.536236751555,646.5062367515569,5.166251293560546
153,270.8999938964844,3440.159912109375,241.8000030517578,226.77999877929688,84.9800033569336,7.329999923706055,59.599998474121094,203.89999389648438,8.239999771118164,90.51000213623047,244.27000427246094,20.649999618530273,44.41999816894531,45.52000045776367,144.5800018310547,109.83000183105469,27.0,200.02499389648438,679.7000122070312,53.0,136.9600067138672,2506.320068359375,394.1600036621094,275.5899963378906,361.5199890136719,178.3300018310547,53.20000076293945,142.92999267578125,93.93000030517578,2021-06-30,1054.95,1354.4999694824219,299.54996948242183,28.39470775699529,3250.0,3440.159912109375,190.159912109375,5.85107421875,911.41,1004.19541267395,92.78541267395008,10.180425129628826,1375.0,1133.8999938964844,-241.10000610351562,-17.5345458984375,,,,,,,,,300.0,275.35199295043947,-24.648007049560533,-8.216002349853511,277.84,265.0699920654297,-12.770007934570287,-4.596173313623052,655.45,663.2375815773011,7.787581577301012,1.1881274814708995,200.0,241.66170570373535,41.66170570373535,20.830852851867675,190.0,191.75195335388185,1.751953353881845,0.9220807125693922,297.73,268.03699504852295,-29.693004951477064,-9.973131680205912,,,,,151.6,147.4848014831543,-4.11519851684568,-2.71451089501694,150.0,154.70060195922852,4.700601959228521,3.133734639485681,310.53,334.9815055847168,24.451505584716813,7.874120241109335,100.24,104.24700000000001,4.007000000000019,3.997406225059876,200.0,302.0377407836914,102.03774078369139,51.018870391845695,250.0,279.42467501831055,29.424675018310552,11.769870007324222,149.87,173.31,23.439999999999998,15.640221525321945,72.0,72.58880355834961,0.5888035583496105,0.8177827199300146,71.8,96.49332263183594,24.69332263183594,34.39181425046788,2128.0,2119.674251693726,-8.325748306273908,-0.3912475707835483,59.91,54.015639282226566,-5.894360717773431,-9.838692568475098,55.0,50.61279846191407,-4.387201538085932,-7.97673006924715,52.7,51.71570053100586,-0.9842994689941449,-1.8677409278826278,50.0,48.9440007019043,-1.0559992980956991,-2.1119985961913983,150.0,157.22299194335938,7.222991943359375,4.815327962239583,50.0,53.540100173950194,3.5401001739501936,7.080200347900387,12514.03,13038.859442668914,524.8294426689152,4.193928276254041
154,271.6000061035156,3432.969970703125,236.75,221.8699951171875,80.11000061035156,6.820000171661377,58.02000045776367,201.4600067138672,8.0,90.16999816894531,244.97999572753906,20.690000534057617,43.65999984741211,46.810001373291016,141.02000427246094,105.83999633789062,,202.1199951171875,677.9199829101562,53.439998626708984,137.27000427246094,2527.3701171875,387.0,268.6300048828125,357.92999267578125,180.58999633789062,50.900001525878906,140.8000030517578,93.30999755859375,2021-07-01,1054.95,1358.0000305175781,303.0500305175781,28.726482820757198,3250.0,3432.969970703125,182.969970703125,5.629845252403846,911.41,983.2227499999999,71.81274999999994,7.879302399578669,1375.0,1109.3499755859375,-265.6500244140625,-19.320001775568183,,,,,,,,,300.0,268.0524021148682,-31.947597885131813,-10.649199295043937,277.84,261.8980087280274,-15.941991271972597,-5.737831583635401,655.45,643.9200000000001,-11.529999999999973,-1.759096803722629,200.0,240.75389511108398,40.75389511108398,20.37694755554199,190.0,192.30929664611818,2.3092966461181845,1.2154192874306233,297.73,268.5562069320679,-29.173793067932138,-9.798741499994,,,,,151.6,151.6644044494629,0.06440444946289858,0.042483146083706194,150.0,150.8914045715332,0.8914045715332009,0.5942697143554673,310.53,322.8119888305664,12.281988830566434,3.9551698163032345,100.24,,,,200.0,305.2011926269531,105.20119262695312,52.600596313476565,250.0,278.69290497436526,28.692904974365263,11.477161989746106,149.87,174.74879550933838,24.878795509338374,16.600250556708062,72.0,72.7531022644043,0.7531022644043048,1.045975367228201,71.8,97.30374951171875,25.503749511718752,35.52054249543002,2128.0,2081.1699000000003,-46.830099999999675,-2.200662593984947,59.91,52.651480957031254,-7.258519042968743,-12.115705296225578,55.0,50.11019897460938,-4.889801025390618,-8.890547318892033,52.7,52.37109893798828,-0.32890106201172387,-0.6241006869292672,50.0,46.82800140380859,-3.1719985961914077,-6.3439971923828145,150.0,154.8800033569336,4.880003356933599,3.253335571289066,50.0,53.18669860839843,3.18669860839843,6.37339721679686,12514.03,12804.297461315919,390.5074613159183,2.319536243048146
155,277.6499938964844,3510.97998046875,237.24000549316406,217.75,80.33000183105469,6.71999979019165,56.470001220703125,196.6999969482422,7.699999809265137,90.81999969482422,248.1999969482422,20.649999618530273,43.7400016784668,46.04999923706055,142.2899932861328,106.08999633789062,26.200000762939453,204.8699951171875,678.9000244140625,53.540000915527344,139.9600067138672,2574.3798828125,388.67999267578125,267.8299865722656,362.010009765625,182.91000366210938,50.400001525878906,142.5800018310547,94.69999694824219,2021-07-02,1054.95,1388.2499694824219,333.29996948242183,31.593911510727693,3250.0,3510.97998046875,260.97998046875,8.030153245192308,911.41,985.2577428131102,73.84774281311024,8.102582022702213,1375.0,1088.75,-286.25,-20.818181818181817,,,,,,,,,300.0,260.89140563964844,-39.10859436035156,-13.036198120117188,277.84,255.70999603271486,-22.13000396728512,-7.965017264355429,655.45,619.772984647751,-35.6770153522491,-5.443133015828682,200.0,242.48939918518064,42.489399185180645,21.244699592590322,190.0,194.8369976043701,4.8369976043701115,2.5457882128263747,297.73,268.03699504852295,-29.693004951477064,-9.973131680205912,,,,,151.6,149.2019975280762,-2.398002471923803,-1.581795825807258,150.0,152.25029281616213,2.25029281616213,1.5001952107747532,310.53,323.5744888305664,13.044488830566422,4.200717750480283,100.24,101.15820294570923,0.9182029457092398,0.9160045348256582,200.0,309.35369262695315,109.35369262695315,54.676846313476574,250.0,279.0958000366211,29.095800036621085,11.638320014648434,149.87,175.0758029937744,25.205802993774398,16.818444647877758,72.0,74.17880355834961,2.178803558349614,3.026116053263353,71.8,99.11362548828124,27.313625488281247,38.0412611257399,2128.0,2090.2043966125493,-37.79560338745068,-1.7761091817411034,59.91,52.49467736816406,-7.415322631835934,-12.3774372088732,55.0,50.681401367187505,-4.3185986328124955,-7.8519975142045375,52.7,53.04390106201171,0.3439010620117102,0.6525636850317081,50.0,46.3680014038086,-3.6319985961914014,-7.263997192382804,150.0,156.83800201416017,6.838002014160168,4.558668009440112,50.0,53.978998260498045,3.978998260498045,7.95799652099609,12514.03,12981.587555835344,467.55755583534284,3.736266860758229
157,277.6600036621094,3675.739990234375,239.0500030517578,211.60000610351562,81.08000183105469,6.579999923706055,56.86000061035156,186.9499969482422,7.599999904632568,91.19000244140625,250.25,21.3700008392334,44.04999923706055,47.459999084472656,142.91000366210938,106.6500015258789,25.899999618530273,206.98500061035156,659.5800170898438,52.97999954223633,142.02000427246094,2595.419921875,394.3900146484375,263.5199890136719,365.57000732421875,182.77000427246094,50.290000915527344,141.19000244140625,94.47000122070312,2021-07-06,1054.95,1388.3000183105469,333.35001831054683,31.598655700321984,3250.0,3675.739990234375,425.739990234375,13.099692007211539,911.41,992.77466267395,81.36466267395008,8.927339251703414,1375.0,1058.0000305175781,-316.9999694824219,-23.054543235085227,,,,,,,,,300.0,262.69320281982425,-37.30679718017575,-12.435599060058584,277.84,243.03499603271484,-34.80500396728513,-12.526995381257246,655.45,611.7239923238754,-43.726007676124595,-6.6711431346593315,200.0,243.47730651855468,43.477306518554684,21.738653259277342,190.0,196.44625000000002,6.4462500000000205,3.3927631578947475,297.73,277.38261089324953,-20.347389106750484,-6.834174959443281,,,,,151.6,153.7703970336914,2.1703970336914153,1.4316603124613558,150.0,152.91370391845703,2.9137039184570312,1.9424692789713542,310.53,325.28250465393063,14.752504653930657,4.750750218636092,100.24,99.99989852714539,-0.24010147285460448,-0.23952660899302125,200.0,312.5473509216309,112.54735092163088,56.27367546081544,250.0,271.1533450256348,21.153345025634792,8.461338010253916,149.87,173.2445985031128,23.374598503112793,15.596582707088004,72.0,75.2706022644043,3.270602264404303,4.542503145005977,71.8,99.92366699218749,28.123666992187495,39.16945263535863,2128.0,2120.9111817749026,-7.088818225097384,-0.3331211571944259,59.91,51.64991784667969,-8.260082153320305,-13.787484816091311,55.0,51.17980102539063,-3.8201989746093687,-6.9458163174715795,52.7,53.003301239013666,0.30330123901366335,0.5755241727014484,50.0,46.26680084228516,-3.733199157714843,-7.466398315429685,150.0,155.3090026855469,5.309002685546886,3.5393351236979242,50.0,53.847900695800774,3.8479006958007744,7.695801391601549,12514.03,13145.847034274482,631.8170342744829,5.048869423155303
158,279.92999267578125,3696.580078125,248.75,208.0,78.22000122070312,6.289999961853027,54.369998931884766,182.7100067138672,7.090000152587891,91.2699966430664,248.44000244140625,22.469999313354492,41.470001220703125,47.290000915527344,141.32000732421875,104.48999786376953,25.700000762939453,203.71749877929688,644.6500244140625,53.2599983215332,144.57000732421875,2601.550048828125,388.8500061035156,259.0400085449219,357.75,185.14999389648438,46.040000915527344,139.97000122070312,90.54000091552734,2021-07-07,1054.95,1399.6499633789062,344.6999633789062,32.67453086676204,3250.0,3696.580078125,446.580078125,13.740925480769231,911.41,1033.05875,121.64874999999995,13.347313503253195,1375.0,1040.0,-335.0,-24.363636363636363,,,,,,,,,300.0,251.18939506530762,-48.81060493469238,-16.270201644897462,277.84,237.52300872802735,-40.316991271972626,-14.510866423831208,655.45,570.6741122817994,-84.77588771820069,-12.93399766850266,200.0,243.6908910369873,43.690891036987296,21.845445518493648,190.0,195.0254019165039,5.02540191650391,2.644948377107321,297.73,291.66059108734134,-6.069408912658673,-2.038561418956327,,,,,151.6,153.2196029663086,1.6196029663086051,1.0683396875386577,150.0,151.21240783691408,1.2124078369140818,0.8082718912760546,310.53,318.69449348449706,8.164493484497086,2.6292124704528024,100.24,99.22770294570924,-1.0122970542907552,-1.0098733582310009,200.0,307.6134231567383,107.61342315673829,53.806711578369146,250.0,265.0156250366211,15.015625036621088,6.006250014648435,149.87,174.16019451141358,24.290194511413574,16.207509515856124,72.0,76.62210388183594,4.62210388183594,6.419588724772139,71.8,100.15967687988281,28.359676879882812,39.498157214321466,2128.0,2091.118677822876,-36.88132217712382,-1.7331448391505555,59.91,50.77184167480469,-9.138158325195306,-15.253143590711579,55.0,50.08500000000001,-4.914999999999992,-8.936363636363621,52.7,53.69349822998046,0.9934982299804602,1.8851958823158637,50.0,42.35680084228516,-7.6431991577148395,-15.286398315429679,150.0,153.96700134277344,3.967001342773443,2.644667561848962,50.0,51.60780052185058,1.607800521850578,3.215601043701156,12514.03,13098.578042754363,584.5480427543641,4.671141452868201
159,277.4200134277344,3731.409912109375,250.3000030517578,199.85000610351562,77.11000061035156,6.559999942779541,54.9900016784668,175.8800048828125,7.130000114440918,89.91000366210938,245.8000030517578,22.1299991607666,40.0,46.25,138.52999877929688,105.18000030517578,25.399999618530273,199.02749633789062,652.8099975585938,53.2599983215332,143.24000549316406,2583.5400390625,384.8500061035156,256.1499938964844,351.80999755859375,178.55999755859375,45.599998474121094,138.2899932861328,89.73999786376953,2021-07-08,1054.95,1387.1000671386719,332.15006713867183,31.484910862000266,3250.0,3731.409912109375,481.409912109375,14.812612680288462,911.41,1039.49591267395,128.08591267395002,14.053599661398277,1775.0,1398.9500427246094,-376.0499572753906,-21.1859130859375,383.55,385.5500030517578,2.000003051757801,0.5214451966517536,,,,,300.0,254.0538077545166,-45.94619224548339,-15.31539741516113,277.84,228.64400634765624,-49.19599365234373,-17.706591438361553,655.45,573.8937092113496,-81.55629078865047,-12.442793620970397,200.0,240.059709777832,40.05970977783201,20.029854888916006,190.0,192.95300239562988,2.9530023956298805,1.5542117871736214,297.73,287.2473891067505,-10.4826108932495,-3.5208446892316863,152.0,153.2,1.1999999999999886,0.7894736842105189,151.6,149.85000000000002,-1.7499999999999716,-1.1543535620052583,150.0,148.22709869384767,-1.7729013061523347,-1.1819342041015564,310.53,320.7990009307861,10.269000930786149,3.306927166710511,100.24,98.0693985271454,-2.1706014728545995,-2.16540450204968,200.0,300.53151947021485,100.53151947021485,50.26575973510742,250.0,268.3701899963379,18.3701899963379,7.34807599853516,149.87,174.16019451141358,24.290194511413574,16.207509515856124,72.0,75.91720291137696,3.917202911376961,5.4405595991346685,71.8,99.46629150390625,27.66629150390625,38.53243942048224,2128.0,2069.607877822876,-58.39212217712384,-2.7439907038122104,59.91,50.20539880371094,-9.704601196289055,-16.198633277064022,55.0,49.25339965820313,-5.746600341796871,-10.448364257812491,52.7,51.782399291992185,-0.9176007080078179,-1.7411778140565803,50.0,41.95199859619141,-8.048001403808591,-16.096002807617182,150.0,152.1189926147461,2.118992614746105,1.41266174316407,50.0,51.15179878234863,1.151798782348628,2.303597564697256,13449.58,13974.020324407194,524.4403244071959,3.8993063308088027
160,277.94000244140625,3719.340087890625,269.489990234375,205.94000244140625,78.73999786376953,6.75,56.38999938964844,181.36000061035156,7.269999980926514,92.54000091552734,245.05999755859375,22.3799991607666,39.91999816894531,46.79999923706055,138.3699951171875,106.52999877929688,26.700000762939453,200.50250244140625,656.9500122070312,53.7400016784668,145.11000061035156,2591.489990234375,392.2699890136719,262.8299865722656,353.70001220703125,180.22999572753906,45.529998779296875,141.42999267578125,90.9000015258789,2021-07-09,1054.95,1389.7000122070312,334.7500122070312,31.731362833028214,3250.0,3719.340087890625,469.340087890625,14.441233473557693,911.41,1119.1919294433592,207.78192944335922,22.79785491089183,1775.0,1441.5800170898438,-333.41998291015625,-18.784224389304576,383.55,393.69998931884766,10.149989318847645,2.646327550214482,,,,,300.0,260.5217971801758,-39.47820281982422,-13.159400939941406,277.84,235.76800079345705,-42.07199920654293,-15.142527788130913,655.45,585.1622984647752,-70.28770153522487,-10.723579454607501,200.0,247.081802444458,47.08180244445799,23.540901222228996,190.0,192.3720980834961,2.3720980834960983,1.2484726755242623,297.73,290.4923891067505,-7.237610893249496,-2.430931009051656,152.0,152.89359298706054,0.8935929870605435,0.587890123066147,151.6,151.63199752807617,0.031997528076175286,0.02110654886291246,150.0,148.05589477539064,-1.944105224609359,-1.2960701497395728,310.53,324.91649627685547,14.386496276855496,4.632884512560944,100.24,103.08870294570923,2.8487029457092348,2.841882427882317,200.0,302.75877868652344,102.75877868652344,51.37938934326172,250.0,270.07215001831054,20.072150018310538,8.028860007324216,149.87,175.72980548858644,25.85980548858643,17.254824506963654,72.0,76.90830032348633,4.90830032348633,6.817083782619902,71.8,99.77236462402344,27.97236462402344,38.95872510309671,2128.0,2109.5103199188234,-18.48968008117663,-0.8688759436643153,59.91,51.514677368164065,-8.395322631835931,-14.013224222727311,55.0,49.51800170898438,-5.481998291015621,-9.967269620028404,52.7,52.26669876098632,-0.4333012390136801,-0.8222034895895258,50.0,41.88759887695313,-8.112401123046872,-16.224802246093745,150.0,155.5729919433594,5.572991943359398,3.7153279622395985,50.0,51.81300086975097,1.8130008697509723,3.6260017395019446,13449.58,14192.821795123864,743.2417951238633,5.526133865324152
161,277.32000732421875,3718.550048828125,267.05999755859375,205.47999572753906,79.55999755859375,6.519999980926514,54.369998931884766,180.38999938964844,7.119999885559082,94.29000091552734,242.91000366210938,21.81999969482422,39.79999923706055,45.59000015258789,136.0,106.19000244140625,26.649999618530273,205.125,685.7000122070312,53.22999954223633,144.5,2611.280029296875,393.4100036621094,261.010009765625,350.69000244140625,177.17999267578125,46.34000015258789,142.47000122070312,90.80999755859375,2021-07-12,1054.95,1386.6000366210938,331.6500366210937,31.437512358035324,3250.0,3718.550048828125,468.550048828125,14.416924579326922,911.41,1109.1001698608397,197.69016986083977,21.69058599980687,1775.0,1438.3599700927734,-336.64002990722656,-18.965635487731074,383.55,397.79998779296875,14.249987792968739,3.7152881744150017,,,,,300.0,251.18939506530762,-48.81060493469238,-16.270201644897462,277.84,234.506999206543,-43.33300079345699,-15.596386695024831,655.45,573.0887907886506,-82.36120921134943,-12.565597560660528,200.0,251.754302444458,51.754302444458006,25.877151222229003,190.0,190.68435287475586,0.6843528747558594,0.3601857235557155,297.73,283.22359603881836,-14.506403961181661,-4.8723353243481204,152.0,152.4339970779419,0.43399707794191045,0.2855243933828358,151.6,147.71160049438478,-3.8883995056152116,-2.5649073256037016,150.0,145.52,-4.47999999999999,-2.9866666666666597,310.53,323.87950744628904,13.349507446289067,4.2989429189737125,100.24,102.8956485271454,2.6556485271454022,2.6492902305919817,200.0,309.73875,109.73874999999998,54.86937499999999,250.0,281.8912750183106,31.89127501831058,12.756510007324232,149.87,174.0620985031128,24.19209850311279,16.142055450131974,72.0,76.58500000000001,4.585000000000008,6.368055555555567,71.8,100.53428112792969,28.73428112792969,40.0198901503199,2128.0,2115.640976693726,-12.359023306274139,-0.5807811704076193,59.91,51.157961914062504,-8.752038085937492,-14.608643107890991,55.0,49.09660034179688,-5.903399658203121,-10.733453924005673,52.7,51.38219787597656,-1.3178021240234443,-2.500573290367067,50.0,42.63280014038086,-7.3671998596191415,-14.734399719238283,150.0,156.71700134277344,6.717001342773443,4.478000895182295,50.0,51.76169860839843,1.761698608398433,3.523397216796866,13449.58,14168.499044726563,718.9190447265628,5.345289925236051
162,280.9800109863281,3677.360107421875,264.6199951171875,209.50999450683594,78.44999694824219,6.090000152587891,53.709999084472656,184.58999633789062,6.789999961853027,92.79000091552734,244.02000427246094,21.049999237060547,39.189998626708984,45.380001068115234,135.52999877929688,103.54000091552734,27.0,202.5,668.5399780273438,53.31999969482422,145.63999938964844,2619.889892578125,389.260009765625,263.8500061035156,351.29998779296875,176.49000549316406,44.959999084472656,141.17999267578125,90.26000213623047,2021-07-13,1054.95,1404.9000549316406,349.9500549316406,33.172193462404906,3250.0,3677.360107421875,427.360107421875,13.149541766826923,911.41,1098.9668397216797,187.5568397216797,20.57875596292335,1775.0,1466.5699615478516,-308.43003845214844,-17.376340194487234,383.55,392.24998474121094,8.699984741210926,2.2682791660046737,,,,,300.0,248.1401957702637,-51.85980422973631,-17.2866014099121,277.84,239.9669952392578,-37.87300476074216,-13.631228318723785,655.45,546.5270969295502,-108.92290307044982,-16.618033880608714,200.0,247.749302444458,47.74930244445801,23.874651222229005,190.0,191.55570335388185,1.555703353881853,0.8187912388851858,297.73,273.2289900970459,-24.501009902954138,-8.229271454994167,152.0,150.09769474029542,-1.9023052597045762,-1.2515166182266948,151.6,147.03120346069338,-4.568796539306618,-3.0137180338434155,150.0,145.01709869384766,-4.982901306152343,-3.3219342041015616,310.53,315.7970027923584,5.267002792358426,1.6961333179913136,100.24,104.24700000000001,4.007000000000019,3.997406225059876,200.0,305.775,105.77499999999998,52.88749999999999,250.0,274.836784967041,24.836784967041012,9.934713986816405,149.87,174.3563990020752,24.48639900207519,16.33842597055794,72.0,77.18919967651368,5.189199676513681,7.207221772935668,71.8,100.86576086425781,29.06576086425781,40.48156109228107,2128.0,2093.3235545166017,-34.67644548339831,-1.6295322125657101,59.91,51.71460119628907,-8.19539880371093,-13.679517282108046,55.0,49.18199829101563,-5.818001708984369,-10.578184925426124,52.7,51.18210159301758,-1.5178984069824253,-2.880262631845209,50.0,41.363199157714845,-8.636800842285155,-17.27360168457031,150.0,155.2979919433594,5.297991943359392,3.5319946289062614,50.0,51.44820121765136,1.4482012176513592,2.8964024353027185,13449.58,14075.94002431145,626.3600243114473,4.657097279702791
